# Constructed from biom file
#OTU ID	515rcbc8	515rcbc9	515rcbc10	515rcbc11	515rcbc12	515rcbc13	515rcbc14	515rcbc15	515rcbc16	515rcbc17	515rcbc18	515rcbc19	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc30	515rcbc31	515rcbc32	515rcbc33	515rcbc34	515rcbc35	515rcbc36	515rcbc37
k__Bacteria;p__OP11;c__	0.0	4.54125732278e-05	5.62100908355e-06	0.0	0.0	0.0	0.0	0.0	5.83559949114e-05	0.0	0.0	3.47567375936e-05	0.0	1.54294795637e-05	0.0	1.12710345683e-05	8.07239322242e-06	0.0	0.0	0.0	0.0	7.52909997139e-06	1.5687751004e-05	0.0	9.78684256885e-06	1.66683335e-05	1.15865457031e-05	2.90883704695e-05	0.0
k__Bacteria;p__OP11;c__OP11-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.14315985455e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.52909997139e-06	7.84387550201e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OP11;c__OP11-4	0.0	0.0	0.0	0.0	7.14764095684e-07	0.0	0.0	0.0	0.0	0.0	0.0	6.95134751872e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OP11;c__WCHB1-64	0.0	0.0	0.0	0.0	2.85905638274e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OP3;c__PBS-25	0.000319944871038	6.0550097637e-05	6.74521090026e-05	2.06394088873e-05	2.28724510619e-05	5.03423278292e-05	0.000107502873635	6.61538170752e-05	0.0	0.000143711197977	9.27600760633e-05	8.34161702246e-05	0.000101610057548	9.25768773819e-05	5.41418516513e-05	1.12710345683e-05	4.84343593345e-05	0.000132979607577	0.0	0.000107614632003	9.19872934885e-05	0.000210814799199	0.0	0.000173489047363	7.82947405508e-05	0.000100010001	0.00018538473125	0.000174530222817	9.8577202379e-05
k__Bacteria;p__OP3;c__koll11	0.00012305571963	0.000121100195274	0.000168630272507	5.15985222183e-05	2.35872151576e-05	5.03423278292e-05	8.26945181804e-06	2.83516358894e-05	1.16711989823e-05	6.70652257224e-05	4.63800380316e-05	8.34161702246e-05	2.77118338768e-05	2.05726394182e-05	0.000135354629128	2.81775864207e-05	8.07239322242e-06	0.000265959215154	4.36980175666e-05	2.69036580007e-05	7.35898347908e-05	0.000135523799485	3.1375502008e-05	0.000109572029913	1.95736851377e-05	5.00050005001e-05	0.000115865457031	0.0	6.57181349193e-05
k__Bacteria;p__OP8;c__OP8_1	0.0	0.0	1.12420181671e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__PAUC34f;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.98938822732e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.95736851377e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__	0.000172278007482	0.000787151269281	0.000517132835687	0.000165115271099	0.000611838065906	0.0019465700094	0.000950986959074	0.000822197440792	0.000280108775575	0.000881428680923	0.000593664486805	0.000493545673829	0.00137635441588	0.000822905576728	0.000324851109908	0.000343766554332	0.000169520257671	0.000718089880917	0.00094679038061	0.000466330072012	0.000263696908	0.000316222198798	0.000854982429719	0.000337847092232	0.000528489498718	0.000683401673501	0.000196971276953	8.72651114085e-05	0.000394308809516
k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5	4.92222878519e-05	0.000287612963776	0.00017425128159	0.000123836453324	0.000125083716745	0.000234930863203	0.000496167109082	0.000982856710832	0.000157561186261	0.000498198819652	0.00055656045638	9.03675177433e-05	0.000498813009782	0.000493743346037	0.000392528424472	0.000445205865446	1.61447864448e-05	0.00075798376319	0.000378716152244	0.000331811782009	0.00019010707321	0.000127994699514	6.27510040161e-05	9.13100249276e-06	0.000244671064221	0.000366703337	0.000231730914063	8.72651114085e-05	0.000295731607137
k__Bacteria;p__Planctomycetes;c__BD7-11	0.0	4.54125732278e-05	1.68630272507e-05	3.0959113331e-05	3.21643843058e-05	0.000151026983488	7.44250663624e-05	0.000274065813597	1.75067984734e-05	1.91614930635e-05	0.00017624414452	4.17080851123e-05	0.000378728396316	0.000236585353309	2.70709258257e-05	0.000197243104945	0.000258316583117	0.000339097999322	0.000116528046844	8.96788600023e-05	5.51923760931e-05	6.77618997425e-05	0.000109814257028	5.47860149566e-05	0.000117442110826	0.0001833516685	0.000104278911328	2.90883704695e-05	8.21476686492e-05
k__Bacteria;p__Planctomycetes;c__C6	0.0	0.0	6.18310999191e-05	0.0	1.3580517818e-05	8.39038797154e-05	4.13472590902e-05	0.000122857088854	1.16711989823e-05	9.58074653177e-06	8.34840684569e-05	4.8659432631e-05	0.000249406504891	8.74337175274e-05	2.70709258257e-05	5.07196555572e-05	0.0	0.000113032666441	7.28300292777e-05	0.0	6.13248623257e-06	4.51745998283e-05	0.0	0.0	4.89342128443e-05	0.0	0.000162211639844	0.0	8.21476686492e-05
k__Bacteria;p__Planctomycetes;c__OM190	0.00196889151408	0.00152888996534	0.00836406151632	0.00133124187323	0.00633781323643	0.0055712176131	0.00417607316811	0.00473472319353	0.00107958590586	0.00236644439335	0.0054264644497	0.00212016099321	0.0139205778841	0.00544660628597	0.00331618841364	0.00288538484948	0.000556995132347	0.00643621300674	0.00455915983278	0.0132635033943	0.00270442642856	0.00233402099113	0.00192174949799	0.0011413753116	0.00192800798606	0.0035170183685	0.00301250188281	0.000407237186573	0.00345020208326
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	0.00730950974601	0.00464721999364	0.00486779386635	0.00739922808611	0.00629707168298	0.0103705195328	0.00635920844807	0.0101498856484	0.00811148329268	0.00534605656473	0.00939659570521	0.00571400766038	0.0102718530903	0.00711299007884	0.00576610720087	0.00989033283365	0.00819347912075	0.0100665562936	0.00396195359271	0.00571254338215	0.00442152257368	0.00385489918535	0.00616528614458	0.00838226028836	0.00503043708039	0.00856752341901	0.00544567648047	0.00151259526441	0.00645680675582
k__Bacteria;p__Planctomycetes;c__Pla3	0.0	0.000136237719683	0.00034850256318	0.0	0.000355237755555	0.000671231037723	0.000314239169085	0.000207911996522	7.58627933848e-05	0.000239518663294	0.000964704791058	6.95134751872e-05	0.00137635441588	0.000509172825601	8.1212777477e-05	0.000332495519764	0.0	0.00137633893842	0.0002621881054	0.000233165036006	0.000306624311628	0.000308693098827	2.3531626506e-05	9.13100249276e-06	0.000156589481102	0.000666733340001	0.000243317459766	0.0	4.92886011895e-05
k__Bacteria;p__Planctomycetes;c__Pla4	0.00024611143926	0.000136237719683	0.000354123572264	0.000154795566655	0.000306633797048	0.000201369311317	0.000181927939997	0.000179560360633	7.00271938936e-05	0.000229937916762	0.000445248365104	5.56107801497e-05	0.000351016562439	0.000241728513164	5.41418516513e-05	0.000135252414819	0.000161447864448	0.000372342901216	2.91320117111e-05	8.07109740021e-05	0.00019010707321	4.51745998283e-05	0.000101970381526	0.000109572029913	4.89342128443e-05	0.00033336667	0.000127452002734	0.0	6.57181349193e-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia	0.0220269738137	0.0359818955208	0.0291055850346	0.0289054921467	0.0267457576964	0.0302221774735	0.0349218950276	0.0239004290548	0.0261434857203	0.0326895071664	0.0368535782199	0.0331648790118	0.0338730982754	0.0316407194252	0.0410801299404	0.0342583095702	0.0425253674957	0.0352595429491	0.0325258910754	0.0426153942731	0.0302822170164	0.0350404312668	0.0307715235944	0.030944967448	0.0275401749887	0.0264193085975	0.0300439130082	0.0397638024318	0.0279794959419
k__Bacteria;p__Planctomycetes;c__vadinHA49	0.000270722583186	0.000272475439367	0.000129283208922	0.00050566551774	0.000254456018064	0.000134246207545	0.000396933687266	9.45054529646e-05	0.000396820765397	0.000297003142485	0.000157692129308	0.000180735035487	0.000166271003261	0.000442311747491	0.000270709258257	0.00016343000124	0.000653863851016	1.32979607577e-05	0.0001310940527	0.000143486176004	0.00045380398121	0.000173169299342	0.000258847891566	0.000292192079768	0.000264244749359	0.0001166783345	1.15865457031e-05	8.72651114085e-05	0.000328590674597
k__Bacteria;p__Proteobacteria;c__	4.92222878519e-05	0.00021192534173	9.55571544204e-05	0.000247672906648	0.000176546731634	0.000285273191032	0.000157119584543	0.000226813087115	0.000227588380154	6.70652257224e-05	0.000204072167339	9.03675177433e-05	0.000387965674275	0.000380593829237	0.000203031943692	0.000112710345683	0.000104941111891	0.000246012274018	0.000247622099544	0.000134518290003	0.000141047183349	1.50581999428e-05	0.000290223393574	7.30480199421e-05	0.00025445790679	0.0001166783345	0.000486634919531	2.90883704695e-05	0.000115006736109
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.111365426265	0.0947154902287	0.0905432143178	0.139883593734	0.096520313953	0.0993086320311	0.0922953517411	0.103303910636	0.104912407652	0.115879129302	0.0969992115394	0.133368553494	0.0895184607	0.0999675980929	0.0772604223064	0.111391634638	0.0842273508827	0.0902067168	0.108676969688	0.0850962702562	0.0937841119547	0.0728666295231	0.163780120482	0.118301268296	0.114731155435	0.111211121112	0.0812216853789	0.154750130898	0.119146978609
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.0855975585745	0.0522395967363	0.0804591240219	0.077036593672	0.117302080035	0.0703114512015	0.0467141333201	0.0406845975013	0.0734818687924	0.0403636851383	0.0480126153703	0.0789464537701	0.0670072143141	0.0583542917097	0.0742826204656	0.049941954172	0.0553039659668	0.0503194835072	0.0706159963876	0.0454671820212	0.0495504887592	0.0798536342966	0.0794898343373	0.0922870421944	0.0431893362563	0.046271293796	0.0696235531301	0.146256326721	0.0864029178852
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	0.045875172278	0.0627450386764	0.0540516233474	0.0582960104023	0.0665459668364	0.094039468385	0.067941816137	0.0664751356153	0.059610648802	0.0638077719016	0.0758777422197	0.0576544763202	0.0999288729597	0.0814573657764	0.0566594477531	0.0804244671618	0.0419441551837	0.0894487330368	0.0612209226108	0.0660484803917	0.0755522303852	0.0595175352738	0.062515687751	0.0483121341892	0.0660122531269	0.0823415674901	0.0796111555262	0.0208272732562	0.0554168172707
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.0	0.0	1.12420181671e-05	0.0	2.14429228705e-06	0.0	2.48083554541e-05	0.0	0.0	4.79037326588e-05	6.49320532443e-05	0.0	9.23727795893e-06	3.08589591273e-05	0.0	1.69065518524e-05	0.0	1.32979607577e-05	0.0	2.69036580007e-05	0.0	0.0	0.0	0.0	0.0	1.66683335e-05	1.15865457031e-05	2.90883704695e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0504528450482	0.0510891448812	0.0588519651048	0.0771604301253	0.093457549803	0.049520069808	0.0449527400829	0.0369705331998	0.0512832483281	0.0384954395647	0.0326422707667	0.0865095198704	0.0380945343026	0.0398440593932	0.0594071467244	0.0437203430903	0.0253634595048	0.0333645835411	0.0763841347064	0.0418351881911	0.0487900604663	0.030259452785	0.0913183985944	0.0484764922341	0.0439429231341	0.035070173684	0.0605049416617	0.0767932980394	0.0891959386193
k__Bacteria;p__Proteobacteria;c__TA18	9.84445757039e-05	6.0550097637e-05	3.37260545013e-05	0.000103197044437	0.000163680977912	6.71231037723e-05	0.000157119584543	2.83516358894e-05	5.25203954202e-05	2.87422395953e-05	1.85520152127e-05	4.17080851123e-05	9.23727795893e-06	8.22905576728e-05	0.000243638332431	3.94486209889e-05	0.000169520257671	1.32979607577e-05	0.000101962040989	0.000107614632003	9.19872934885e-05	4.51745998283e-05	3.1375502008e-05	9.13100249276e-05	7.82947405508e-05	3.3336667e-05	6.95192742188e-05	2.90883704695e-05	6.57181349193e-05
k__Bacteria;p__SBR1093;c__	0.0	4.54125732278e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6542862652e-05	0.0	0.0	2.45299449303e-05	0.0	0.0	0.0	0.0	3.3336667e-05	0.000266490551172	0.0	3.28590674597e-05
k__Bacteria;p__SBR1093;c__VHS-B5-50	0.0	0.0	1.12420181671e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.27600760633e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.99469411366e-05	0.0	8.96788600023e-06	0.0	1.50581999428e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__SR1;c__	0.0	0.0	0.0	3.0959113331e-05	1.71543382964e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50581999428e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.28590674597e-05
k__Bacteria;p__Spirochaetes;c__Spirochaetes	0.0	0.0	1.12420181671e-05	0.0	1.42952819137e-06	0.0	0.0	9.45054529646e-06	5.83559949114e-06	9.58074653177e-06	0.0	0.0	0.000129321891425	6.17179182546e-05	0.0	0.0	2.42171796673e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.13100249276e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Spirochaetes;c__[Leptospirae]	0.0	0.0	0.0	1.03197044437e-05	5.00334866979e-06	0.000201369311317	0.0	4.72527264823e-05	0.0	0.0	0.0	3.47567375936e-05	0.000138559169384	7.20042379637e-05	0.0	0.000107074828398	0.0	6.64898037886e-06	0.0	0.0	7.35898347908e-05	0.0	7.84387550201e-06	1.82620049855e-05	2.93605277066e-05	0.0	0.0	2.90883704695e-05	0.0
k__Bacteria;p__TM6;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.45054529646e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM6;c__SBRH58	4.92222878519e-05	0.0	4.49680726684e-05	0.0	2.07281587748e-05	0.0	8.26945181804e-06	0.0	2.91779974557e-05	0.0	4.63800380316e-05	2.08540425561e-05	0.0	0.0	1.35354629128e-05	0.0	0.0	2.65959215154e-05	4.36980175666e-05	2.69036580007e-05	1.83974586977e-05	0.0	7.84387550201e-06	9.13100249276e-06	4.89342128443e-05	0.0	2.31730914063e-05	0.0	1.64295337298e-05
k__Bacteria;p__TM6;c__SJA-4	0.000664500886001	0.000529813354324	0.000477785772102	0.000949412808817	0.000558945522825	0.00124177741979	0.000454819849992	0.000236263632412	0.000729449936392	0.000297003142485	0.000612216502018	0.000653426666759	0.000286355616727	0.000190296914618	0.000378992961559	0.000766430350642	0.000621574278126	0.000625004155613	0.000436980175666	0.000295940238008	0.000754295806606	0.000926079296481	0.00107461094378	0.000556991152059	0.0011939947934	0.000950095009501	0.000289663642578	0.000523590668451	0.000394308809516
k__Bacteria;p__TM7;c__	0.0	0.0	0.0	0.0	3.57382047842e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__MJK10	0.0	0.0	0.0	1.03197044437e-05	7.14764095684e-07	0.0	2.48083554541e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.14315985455e-06	0.0	1.12710345683e-05	0.0	0.0	0.0	0.0	1.22649724651e-05	2.25872999142e-05	0.0	3.65240099711e-05	0.0	0.0001166783345	0.000150625094141	0.0	0.0
k__Bacteria;p__TM7;c__SC3	0.000221500295334	3.02750488185e-05	1.68630272507e-05	0.00030959113331	2.7161035636e-05	3.35615518862e-05	0.000132311229089	8.50549076682e-05	0.000128383188805	3.83229861271e-05	2.7828022819e-05	0.000180735035487	0.000101610057548	0.000282873792	4.06063887385e-05	4.50841382731e-05	0.000137230684781	3.98938822732e-05	5.82640234221e-05	5.38073160014e-05	5.51923760931e-05	3.01163998856e-05	0.000133345883534	0.000182620049855	0.0	1.66683335e-05	5.79327285156e-05	0.0	0.000180724871028
k__Bacteria;p__TM7;c__TM7-1	0.0	0.0	0.0	0.0	5.14630148893e-05	0.0	0.0	1.89010905929e-05	5.83559949114e-06	9.58074653177e-06	0.0	0.0	0.0	0.0	0.0	1.69065518524e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.90883704695e-05	0.0
k__Bacteria;p__TM7;c__TM7-3	0.0	0.0	0.0	0.0	1.50100460094e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes	2.4611143926e-05	0.000438988207868	0.000236082381509	1.03197044437e-05	0.000168684326581	0.000184588535374	0.00114945380271	9.45054529646e-05	4.0849196438e-05	2.87422395953e-05	0.0	4.17080851123e-05	0.000286355616727	0.0001697242752	8.1212777477e-05	1.69065518524e-05	0.000871818468021	6.64898037886e-05	0.00244708898373	0.000215229264006	4.2927403628e-05	1.50581999428e-05	0.000298067269076	6.39170174493e-05	0.000146802638533	0.000133346668	0.000127452002734	0.0	0.0
k__Bacteria;p__Tenericutes;c__RF3	0.0	0.0	0.0	0.0	5.71811276547e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.96788600023e-06	6.13248623257e-06	0.0	0.0	0.0	0.0	1.66683335e-05	1.15865457031e-05	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__	4.92222878519e-05	4.54125732278e-05	2.24840363342e-05	0.00011351674888	7.0046881377e-05	0.0	1.65389036361e-05	9.45054529646e-05	2.33423979645e-05	3.83229861271e-05	1.85520152127e-05	5.56107801497e-05	9.23727795893e-06	7.20042379637e-05	8.1212777477e-05	1.12710345683e-05	4.03619661121e-05	1.32979607577e-05	2.91320117111e-05	2.69036580007e-05	6.74573485583e-05	3.76454998569e-05	7.05948795181e-05	1.82620049855e-05	0.000117442110826	0.0	1.15865457031e-05	0.0	3.28590674597e-05
k__Bacteria;p__Verrucomicrobia;c__Opitutae	0.0105335696003	0.0068724360818	0.00381104415865	0.00791521330829	0.010712169502	0.00280238958249	0.00620208886353	0.00224922978056	0.0115603225919	0.00462750057484	0.00449886368907	0.0117964367393	0.00331618278726	0.00528716833048	0.00977260422306	0.00285720726305	0.00862938835477	0.00117686952706	0.0055350822251	0.00612506613816	0.00596077661806	0.00492403138129	0.00788309487952	0.0105006528667	0.00444322652626	0.001866853352	0.00351072334805	0.0126534411542	0.00726185390859
k__Bacteria;p__Verrucomicrobia;c__Verruco-5	0.0	0.0	0.0	0.0	2.78757997317e-05	0.0	8.26945181804e-06	3.78021811859e-05	0.0	9.58074653177e-06	0.0	0.0	1.84745559179e-05	5.14315985455e-06	0.0	4.50841382731e-05	0.0	0.0	2.91320117111e-05	0.0	0.0	1.50581999428e-05	0.0	3.65240099711e-05	9.78684256885e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.00206733608978	0.00414768168814	0.00247886500585	0.00477802315742	0.0114898328381	0.00488320579944	0.00860022989076	0.00377076757329	0.00369977007738	0.00329577680693	0.00255090209174	0.00366336014236	0.00430457152886	0.00489628818153	0.00832430969139	0.00286284278034	0.00232484924806	0.00166889407509	0.00744322899218	0.00662726775417	0.00956667852281	0.00309446008824	0.00316892570281	0.00158879443374	0.00418876861947	0.0023502350235	0.00220144368359	0.00706847402409	0.004682417113
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae]	0.00024611143926	4.54125732278e-05	0.000129283208922	1.03197044437e-05	0.000145097111424	0.000117465431602	0.000198466843633	2.83516358894e-05	0.0004610123598	9.58074653177e-05	4.63800380316e-05	0.000312810638342	0.000138559169384	0.000144008475927	6.76773145642e-05	6.19906901254e-05	0.00177592650893	1.99469411366e-05	8.73960351332e-05	8.96788600023e-05	4.2927403628e-05	0.000143052899456	0.000188253012048	0.000885707241798	5.87210554131e-05	0.000100010001	0.000104278911328	0.000116353481878	8.21476686492e-05
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae]	0.0324374876944	0.0397208640499	0.0408815990647	0.0236734019938	0.0393420453546	0.0363639414687	0.0405203139084	0.0149980153855	0.0399446785168	0.0226967885338	0.0333379713371	0.0286673571672	0.0582225629751	0.0375399237784	0.0441932864104	0.0240523877687	0.0381420579759	0.0229323333267	0.0222131589297	0.0459873194092	0.0249960138839	0.0366591877607	0.0164329191767	0.0424774235963	0.0284699250328	0.025369203587	0.0249921790817	0.0231252545232	0.0295731607137
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria]	0.0716922622563	0.0745825827644	0.0657095961867	0.106313595179	0.0457756369799	0.043042690294	0.157185740157	0.0466100894022	0.121503017005	0.0719801486932	0.062511015259	0.0800725720681	0.0585089185919	0.127164627404	0.069409853817	0.0801539623322	0.137206467601	0.0690563102148	0.0573172330415	0.114457129021	0.0679847423743	0.0674983812435	0.0875611822289	0.103134673156	0.189365616865	0.0581224789146	0.0165340007184	0.0256850311246	0.0515887359117
k__Bacteria;p__WPS-2;c__	0.000615278598149	1.51375244093e-05	0.0	3.0959113331e-05	3.57382047842e-06	1.67807759431e-05	4.13472590902e-05	4.72527264823e-05	0.000332629170995	9.58074653177e-06	9.27600760633e-06	0.000104270212781	9.23727795893e-06	4.6288438691e-05	5.41418516513e-05	1.69065518524e-05	0.00201002591238	1.32979607577e-05	1.45660058555e-05	5.38073160014e-05	3.67949173954e-05	7.52909997139e-06	8.62826305221e-05	4.56550124638e-05	9.78684256885e-06	0.0	0.0	5.8176740939e-05	4.92886011895e-05
k__Bacteria;p__WS1;c__	0.0	0.0	0.0	0.0	7.14764095684e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25872999142e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__WS2;c__SHA-109	2.4611143926e-05	9.08251464555e-05	0.0	2.06394088873e-05	2.14429228705e-06	3.35615518862e-05	8.26945181804e-06	3.78021811859e-05	5.83559949114e-06	4.79037326588e-05	0.0	2.78053900749e-05	0.0	1.02863197091e-05	1.35354629128e-05	6.19906901254e-05	1.61447864448e-05	0.0	2.91320117111e-05	1.79357720005e-05	6.13248623257e-06	0.0	5.49071285141e-05	3.65240099711e-05	0.0	3.3336667e-05	1.15865457031e-05	0.0	0.0
k__Bacteria;p__WS3;c__PRR-12	0.00211655837763	0.00349676813854	0.00812235812573	0.00191946502652	0.00726200321215	0.015639683179	0.00633440009262	0.00582153590262	0.00369977007738	0.00514486088756	0.00991605213116	0.00444886241198	0.0137635441588	0.00527688201077	0.00273416350839	0.00624415315082	0.000904108040911	0.0111769360169	0.00372889749902	0.00281591620407	0.00520648081145	0.00819918986884	0.0011608935743	0.00773395911137	0.00439429231341	0.00755075507551	0.00397418517617	0.000232706963756	0.00400880623008
k__Bacteria;p__WS4;c__	0.0	0.0	5.62100908355e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.64898037886e-06	0.0	0.0	0.0	0.000135523799485	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci	0.0	0.0	0.0	0.0	1.42952819137e-06	0.0	0.0	1.89010905929e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.13248623257e-06	7.52909997139e-06	7.84387550201e-06	0.0	0.0	0.0	0.0	0.0	0.0
